"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tweetid"
"1068","Nidalee from League of Legends by Jessica NigriPhoto by Martin Wong ",FALSE,0,NA,2017-12-16 14:53:22,FALSE,NA,"942044988535443456",NA,"<a href=""http://www.wonderland.fm/"" rel=""nofollow"">wonderland.fm</a>","porquepechos",0,FALSE,FALSE,NA,NA,1068
"1069","Boise State, Oregon plan League match ahead of Las Vegas Bowl ",FALSE,0,NA,2017-12-16 14:53:17,FALSE,NA,"942044967618469888",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","overtesports",0,FALSE,FALSE,NA,NA,1069
"1070","Canale di gaming !!! Magic on line, Overwatch e League of Legends &lt;3 &lt;3",FALSE,0,NA,2017-12-16 14:53:16,FALSE,NA,"942044962581106689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LordJudas82",0,FALSE,FALSE,NA,NA,1070
"1071","I liked a @YouTube video League of Legends | Firt time playing as SION Co-Op vs AI",FALSE,0,NA,2017-12-16 14:51:08,FALSE,NA,"942044429107556352",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","WhammyKiss77",0,FALSE,FALSE,NA,NA,1071
"1072","#eSports Cody Sun cierra el roster de 100 Thieves ",FALSE,0,NA,2017-12-16 14:50:26,FALSE,NA,"942044250757148678",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RTn_eSports",0,FALSE,FALSE,NA,NA,1072
"1073","RT @_SameLucky: LEAGUE OF LEGENDS AVEC BELINBOX",FALSE,0,NA,2017-12-16 14:48:00,FALSE,NA,"942043640477741058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Little__Panda_",2,TRUE,FALSE,NA,NA,1073
"1074","I liked a @YouTube video THE BEST FUNNY GANK ( League of Legends - LoL Moments )",FALSE,0,NA,2017-12-16 14:47:55,FALSE,NA,"942043618256318464",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","aiddenXDnew",0,FALSE,FALSE,NA,NA,1074
"1075","[Live] League of Legends 16/12/2560: @YouTube",FALSE,0,NA,2017-12-16 14:47:55,FALSE,NA,"942043616293289985",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","FreeMan_exe",0,FALSE,FALSE,NA,NA,1075
"1076","Suddenly I am hooked with these gamer idols hongbin for overwatch and minhwan for League of Legends ",FALSE,0,NA,2017-12-16 14:46:44,FALSE,NA,"942043318925508608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KIMJAEJ00NG",0,FALSE,FALSE,NA,NA,1076
"1077","RT @_SameLucky: LEAGUE OF LEGENDS AVEC BELINBOX",FALSE,0,NA,2017-12-16 14:45:46,FALSE,NA,"942043075354021888",NA,"<a href=""https://twitter.com/_BobbyCloud_"" rel=""nofollow"">bobbycloud</a>","_BobbyCloud_",2,TRUE,FALSE,NA,NA,1077
"1078","LEAGUE OF LEGENDS AVEC BELINBOX",FALSE,1,NA,2017-12-16 14:45:45,FALSE,NA,"942043073714053120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_SameLucky",2,FALSE,FALSE,NA,NA,1078
"1079","So happy that @DisneyXD removed their DXP programming block! I'll take reruns of Phineas and Ferb over people playi ",FALSE,2,NA,2017-12-16 14:43:48,TRUE,NA,"942042583701827585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheMuz",0,FALSE,FALSE,NA,NA,1079
"1080","Legends for clash against each other which is making us really excited to witness QUARTERFINAL OF TTEN LEAGUE",FALSE,0,NA,2017-12-16 14:42:43,FALSE,NA,"942042309725687808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ladki_natkhat",0,FALSE,FALSE,NA,NA,1080
"1081","I liked a @YouTube video Rammix | League of Legends Community Collab",FALSE,0,NA,2017-12-16 14:40:48,FALSE,NA,"942041827070369792",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","izaiahred55",0,FALSE,FALSE,NA,NA,1081
"1082","@eventhubs People thought the same thing for league of legends costumes and smite costumes. Now look what we have",FALSE,0,"eventhubs",2017-12-16 14:40:44,FALSE,"942035402482790401","942041812247625729","91731354","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JGFrey11",0,FALSE,FALSE,NA,NA,1082
"1083","New of Call of Duty Ghosts on Ebay : League Of Legends Account | Gold | All Skins/Champ | All Pax &amp; All Riot + More ",FALSE,0,NA,2017-12-16 14:40:18,TRUE,NA,"942041703099371520",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ebayCodGhosts",0,FALSE,FALSE,NA,NA,1083
"1084","And the player in question has now retired following the ban? ",FALSE,1,"Hoeyboey",2017-12-16 14:39:06,FALSE,"942041211006746624","942041399637282817","48386538","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hoeyboey",0,FALSE,FALSE,NA,NA,1084
"1085","Best Laptop for League of Legends: 5 Laptops to Help You Dominate the Game ",FALSE,1,NA,2017-12-16 14:39:04,FALSE,NA,"942041390271422466",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TechieSense",0,FALSE,FALSE,NA,NA,1085
"1086","Legends will clash against each other today..
Can't wait to witness the revolution in cricket. QUARTERFINAL OF TTEN LEAGUE",FALSE,0,NA,2017-12-16 14:37:59,FALSE,NA,"942041119042539520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nsy7702",0,FALSE,FALSE,NA,NA,1086
"1087","I liked a @YouTube video 5 Times HACKS Took Over League of Legends",FALSE,0,NA,2017-12-16 14:37:43,FALSE,NA,"942041049513553921",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Tiimus112",0,FALSE,FALSE,NA,NA,1087
"1088","Legends to clash against each other which is making us really excited to witness QUARTERFINAL OF TTEN LEAGUE",FALSE,0,NA,2017-12-16 14:37:29,FALSE,NA,"942040993401937921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarathkevinjoy",0,FALSE,FALSE,NA,NA,1088
"1089","This is the first time this has happened in League of Legends I think - if Google Translate is right, a player has ",FALSE,0,NA,2017-12-16 14:36:36,TRUE,NA,"942040769761890304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hoeyboey",0,FALSE,FALSE,NA,NA,1089
"1090","RT @CGGuy44: yasssssssssssssssss league of legends is getting a gay character inside Varus wooooooooooooooooooooooooooooooooooooooooo ",FALSE,0,NA,2017-12-16 14:36:24,FALSE,NA,"942040718448640000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","afthetic",75,TRUE,FALSE,NA,NA,1090
"1091","My very best spin songs come from the League of Legends soundtrack",FALSE,2,NA,2017-12-16 14:35:07,FALSE,NA,"942040395051085824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rushing_around",0,FALSE,FALSE,NA,NA,1091
"1092","Legends to clash against each other as the T10 QF  begins today
All excited for the QUARTERFINAL  OF TTEN LEAGUE",FALSE,0,NA,2017-12-16 14:33:35,FALSE,NA,"942040009644769280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rorororohan",0,FALSE,FALSE,NA,NA,1092
"1093","Legends will clash against each other when the amazing T10 QF  begins today. Really excited to witness the revoluti ",FALSE,0,NA,2017-12-16 14:33:13,TRUE,NA,"942039919819571200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaidkaaarti",0,FALSE,FALSE,NA,NA,1093
"1094","Legends to conflict against each other which is making us extremely eager to witness QUARTERFINAL OF TTEN LEAGUE",FALSE,0,NA,2017-12-16 14:32:42,FALSE,NA,"942039787447439360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LyfRockz",0,FALSE,FALSE,NA,NA,1094
"1095","Legends to clash against each other which is making us really excited to witness QUARTERFINAL OF TTEN LEAGUE",FALSE,0,NA,2017-12-16 14:32:36,FALSE,NA,"942039764722630656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sathishsatz18",0,FALSE,FALSE,NA,NA,1095
"1096","I would say I'm a casual gamer. I'm not hardcore.  playing League of Legends - Philippines",FALSE,0,NA,2017-12-16 14:32:29,FALSE,NA,"942039736004124672",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","YanHirochi",0,FALSE,FALSE,NA,NA,1096
"1097","RT @AAPVed: Legends will clash against each other when the amazing T10 QF begins today. Really excited to witness the revolution in cricke",FALSE,0,NA,2017-12-16 14:32:19,FALSE,NA,"942039693687848962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_samaresh",8,TRUE,FALSE,NA,NA,1097
"1098","Legends intention conflict towards every ignoble then the surprising T10 QF begins today. Really acid after bear wi ",FALSE,0,NA,2017-12-16 14:32:00,TRUE,NA,"942039612993785856",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ishan89",0,FALSE,FALSE,NA,NA,1098
"1099","Legends will clash against each other when the amazing T10 QF  begins today. Really excited for  witness the revolu ",FALSE,0,NA,2017-12-16 14:31:58,TRUE,NA,"942039604282105856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AshishDaga12",0,FALSE,FALSE,NA,NA,1099
"1100","RT @ASUS_ROG: 3x world champion, #SKTT1 #Faker, has won the Esports Player of the Year award at this year's The Game Awards! --&gt; ",FALSE,0,NA,2017-12-16 14:31:31,FALSE,NA,"942039491849736192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hellxjk",156,TRUE,FALSE,NA,NA,1100
"1101","RT @AAPVed: Legends will clash against each other when the amazing T10 QF begins today. Really excited to witness the revolution in cricke",FALSE,0,NA,2017-12-16 14:31:25,FALSE,NA,"942039464922120192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sathishsatz18",8,TRUE,FALSE,NA,NA,1101
"1102","Legends to clash against each other which is making us really excited to witness QUARTERFINAL OF TTEN LEAGUE",FALSE,0,NA,2017-12-16 14:31:00,FALSE,NA,"942039360274419712",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","karmagal91",0,FALSE,FALSE,NA,NA,1102
"1103","League of legends?",FALSE,0,NA,2017-12-16 14:30:58,FALSE,NA,"942039351109783554",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mMalikyy",0,FALSE,FALSE,NA,NA,1103
"1104","SO IT BEGINS @xlarchan playing League of Legends over at ",FALSE,0,NA,2017-12-16 14:30:09,FALSE,NA,"942039147736453121",NA,"<a href=""https://streamsupport.streamerinsights.com"" rel=""nofollow"">streamsupport_1</a>","StreamSupport3",0,FALSE,FALSE,NA,NA,1104
"1105","RT @AAPVed: Legends will clash against each other when the amazing T10 QF begins today. Really excited to witness the revolution in cricke",FALSE,0,NA,2017-12-16 14:29:45,FALSE,NA,"942039046687096832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SinghBitesh",8,TRUE,FALSE,NA,NA,1105
"1106","@rabb1to bora bate aquela gameplay de league of legends irmao?..........",FALSE,1,"rabb1to",2017-12-16 14:29:19,FALSE,"942038792340410368","942038937190662144","3295929844","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","evaunit01_",0,FALSE,FALSE,NA,NA,1106
"1107","Ich mag das @YouTube-Video: Rammix | League of Legends Community Collab",FALSE,0,NA,2017-12-16 14:28:59,FALSE,NA,"942038854344822784",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","HiImBerryBuh",0,FALSE,FALSE,NA,NA,1107
"1108","Riot takes its League of Legends knowledge to after-school #coding program ",FALSE,1,NA,2017-12-16 14:28:53,FALSE,NA,"942038830026129408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amanvincent",0,FALSE,FALSE,NA,NA,1108
"1109","#LeagueOfLegends arquel just went live on Twitch: ",FALSE,0,NA,2017-12-16 14:25:26,FALSE,NA,"942037960400232449",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LOLstreamers",0,FALSE,FALSE,NA,NA,1109
"1110","Likkrit is banned for 6 months from all League of Legends tournaments  ",FALSE,0,NA,2017-12-16 14:24:46,FALSE,NA,"942037792233869312",NA,"<a href=""https://github.com/oapenner/Friz-Freleng"" rel=""nofollow"">Friz Freleng</a>","GamerBlessing",0,FALSE,FALSE,NA,NA,1110
"1111","I just got a free League of Legends skin code! #lolskins #lolcodes #lolfreecodes",FALSE,0,NA,2017-12-16 14:24:43,FALSE,NA,"942037779864805376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","of_jinx",0,FALSE,FALSE,NA,NA,1111
"1112","Free Riot Points! - League Of Legends! ",FALSE,0,NA,2017-12-16 14:22:43,FALSE,NA,"942037278012116993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jhonathan_Rdgz",0,FALSE,FALSE,NA,NA,1112
"1113","Please play league of legends and post a video pretty please? @Jae_Day6 
Day 2",FALSE,2,NA,2017-12-16 14:22:42,FALSE,NA,"942037273142616066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuranekko",0,FALSE,FALSE,NA,NA,1113
"1114","RT @TeamLDLC: [#FIFA18] Follow our FIFA players @LDLC_Alexher and @LDLC_Ulquiorra during the MAXIMUS Cup!

 ",FALSE,0,NA,2017-12-16 14:22:23,FALSE,NA,"942037192695828480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LDLC_Ulquiorra",3,TRUE,FALSE,NA,NA,1114
"1115","Grab Games: Reimagining esports behemoth League of Legends for the AR age ",FALSE,0,NA,2017-12-16 14:21:33,FALSE,NA,"942036981810384896",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","creativepreneur",0,FALSE,FALSE,NA,NA,1115
"1116","Rengar cosplay by Pizoobie (League of Legends) ",FALSE,0,NA,2017-12-16 14:21:32,FALSE,NA,"942036980233326593",NA,"<a href=""http://www.wonderland.fm/"" rel=""nofollow"">wonderland.fm</a>","porquepechos",0,FALSE,FALSE,NA,NA,1116
"1117","I'm now streaming on Twitch! Playing League of Legends ",FALSE,0,NA,2017-12-16 14:21:14,FALSE,NA,"942036901846011904",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","osaru28",0,FALSE,FALSE,NA,NA,1117
"1118","RT @TeamLDLC: [#FIFA18] Follow our FIFA players @LDLC_Alexher and @LDLC_Ulquiorra during the MAXIMUS Cup!

 ",FALSE,0,NA,2017-12-16 14:20:43,FALSE,NA,"942036772271345664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","P0uPid0u",3,TRUE,FALSE,NA,NA,1118
"1119","New of Call of Duty Ghosts on Ebay : Funko Pop Games League Of Legends - Braum Vinyl Action Figure Collectible Toy ",FALSE,0,NA,2017-12-16 14:20:22,TRUE,NA,"942036685960962048",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ebayCodGhosts",0,FALSE,FALSE,NA,NA,1119
"1120","RT @TeamLDLC: [#FIFA18] Follow our FIFA players @LDLC_Alexher and @LDLC_Ulquiorra during the MAXIMUS Cup!

 ",FALSE,0,NA,2017-12-16 14:20:02,FALSE,NA,"942036600548184065",NA,"<a href=""https://twitter.com/_BobbyCloud_"" rel=""nofollow"">bobbycloud</a>","_BobbyCloud_",3,TRUE,FALSE,NA,NA,1120
"1121","[#FIFA18] Follow our FIFA players @LDLC_Alexher and @LDLC_Ulquiorra during the MAXIMUS Cup!

 ",FALSE,12,NA,2017-12-16 14:20:01,TRUE,NA,"942036597725417472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeamLDLC",3,FALSE,FALSE,NA,NA,1121
"1122","RT @AAPVed: Legends will clash against each other when the amazing T10 QF begins today. Really excited to witness the revolution in cricke",FALSE,0,NA,2017-12-16 14:19:39,FALSE,NA,"942036504859127810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","S21Nawab",8,TRUE,FALSE,NA,NA,1122
"1123","RT @AAPVed: Legends will clash against each other when the amazing T10 QF begins today. Really excited to witness the revolution in cricke",FALSE,0,NA,2017-12-16 14:19:10,FALSE,NA,"942036380728692741",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","v_k0210",8,TRUE,FALSE,NA,NA,1123
"1124","""I was just happy to be safe from demotion"". Read part one of Eddinater1's #LeagueofLegends  Ranked Diary here at p ",FALSE,0,NA,2017-12-16 14:18:06,TRUE,NA,"942036116382863360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","plotdogsonline",0,FALSE,FALSE,NA,NA,1124
"1125","RT @AAPVed: Legends will clash against each other when the amazing T10 QF begins today. Really excited to witness the revolution in cricke",FALSE,0,NA,2017-12-16 14:17:50,FALSE,NA,"942036046925070341",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dadakondke5",8,TRUE,FALSE,NA,NA,1125
"1126","@FelipeFr0st I painted this for league of legends character called Katarina , this is a skin of the character , it's called Project Katarina",FALSE,1,"FelipeFr0st",2017-12-16 14:17:35,FALSE,"942034870653603840","942035984660811778","811980870932398080","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaysuoAE",0,FALSE,FALSE,NA,NA,1126
"1127","Legends will clash against each other when the amazing T10 QF begins today. Really excited to witness the revoluti ",FALSE,11,NA,2017-12-16 14:17:30,TRUE,NA,"942035962078543872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AAPVed",8,FALSE,FALSE,NA,NA,1127
"1128","Ich mag das @YouTube-Video: Memories of Season 7 | League of Legends #03",FALSE,0,NA,2017-12-16 14:17:09,FALSE,NA,"942035875185258496",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","pvp_panda",0,FALSE,FALSE,NA,NA,1128
"1129","[EUW: Dezrin] League of Legends Live - Join the stream! via @YouTubeGaming",FALSE,0,NA,2017-12-16 14:17:02,FALSE,NA,"942035847217602561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheDezrin",0,FALSE,FALSE,NA,NA,1129
"1130","RT @LoLGeranimo: I love league of legends ",FALSE,0,NA,2017-12-16 14:16:52,FALSE,NA,"942035803294916609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nayru__",3,TRUE,FALSE,NA,NA,1130
"1131"," League of Legends - As We Fall

It's. So. Beautiful.
#SophsSongoftheDay
",FALSE,0,"SophAlmighty",2017-12-16 14:16:47,FALSE,"941653095020421120","942035784579686400","511909920","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SophAlmighty",0,FALSE,FALSE,NA,NA,1131
"1132","Teemo is my favorite champion in League of Legends.",FALSE,0,NA,2017-12-16 14:15:22,FALSE,NA,"942035427984277504",NA,"<a href=""https://www.example.com/"" rel=""nofollow"">Excellus e-Memes</a>","FE_Excellus",0,FALSE,FALSE,NA,NA,1132
"1133","RT @theNUEL:  Missed the entire #NUELwinter split? Want to find out what happened each week for League of Legends, CS:GO or Overwatch?

We",FALSE,0,NA,2017-12-16 14:15:12,FALSE,NA,"942035382690074625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HybridRam",1,TRUE,FALSE,NA,NA,1133
"1134","Welcome to the League of Legends Champion Spotlight Featuring: Xin Zhao, the Porn Bot",FALSE,0,NA,2017-12-16 14:14:49,FALSE,NA,"942035290096590849",NA,"<a href=""http://twitter.com/phreakbot"" rel=""nofollow"">Phreak Bot</a>","PhreakBot",0,FALSE,FALSE,NA,NA,1134
"1135","My favorite league of legends moment recently has been when @JerichoWing played Sion and ulted into the enemy team ",FALSE,2,NA,2017-12-16 14:12:12,TRUE,NA,"942034629544071168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ProdigalPuppet",0,FALSE,FALSE,NA,NA,1135
"1136","#League_of_legends League of legends Jarvan IV Sword keychain ",FALSE,0,NA,2017-12-16 14:12:00,FALSE,NA,"942034580508471301",NA,"<a href=""http://summonershop.com"" rel=""nofollow"">Summoner Shop</a>","summonershop",0,FALSE,FALSE,NA,NA,1136
"1137","New of Call of Duty Ghosts on Ebay : League of Legends [NA] S2 Championship Riven-Victorious Mao,Sivir,Morg,Elise ",FALSE,0,NA,2017-12-16 14:10:27,TRUE,NA,"942034188382982144",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ebayCodGhosts",0,FALSE,FALSE,NA,NA,1137
"1138","RT @ASUS_ROG: 3x world champion, #SKTT1 #Faker, has won the Esports Player of the Year award at this year's The Game Awards! --&gt; ",FALSE,0,NA,2017-12-16 14:09:48,FALSE,NA,"942034024540835841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xindoshii",156,TRUE,FALSE,NA,NA,1138
"1139","League of Legends Snowdown Shop: via @YouTube",FALSE,0,NA,2017-12-16 14:09:00,FALSE,NA,"942033825818992641",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","evilmeep1",0,FALSE,FALSE,NA,NA,1139
"1140","League of Legends ",FALSE,0,NA,2017-12-16 14:06:06,FALSE,NA,"942033092855734272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_Nyao__",0,FALSE,FALSE,NA,NA,1140
"1141","RT @OhhGenocide: STREAMING LEAGUE OF LEGENDS RANKED! COME CHECK IT OUT! ",FALSE,0,NA,2017-12-16 14:04:49,FALSE,NA,"942032770104258561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EaVeLovesRed",1,TRUE,FALSE,NA,NA,1141
"1142","STREAMING LEAGUE OF LEGENDS RANKED! COME CHECK IT OUT! ",FALSE,3,NA,2017-12-16 14:01:43,FALSE,NA,"942031992387981312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OhhGenocide",1,FALSE,FALSE,NA,NA,1142
"1143","Me ha gustado un vdeo de @YouTube (- LEAGUE OF LEGENDS BETA TOURNAMENT DAY 1 HIGHLIGHTS | CALCE TEAM).",FALSE,0,NA,2017-12-16 14:01:42,FALSE,NA,"942031988269240320",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TensaiAsce",0,FALSE,FALSE,NA,NA,1143
"1144","LEAGUE OF LEGENDS BETA TOURNAMENT DAY 1 HIGHLIGHTS | CALCE TEAM: va @YouTube",FALSE,0,NA,2017-12-16 14:00:27,FALSE,NA,"942031673331539970",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TensaiAsce",0,FALSE,FALSE,NA,NA,1144
"1145","RT @uuuuren: Feral Warwick 11/9/19!!!  ""League of Legends"" #ARAM ",FALSE,0,NA,2017-12-16 13:59:37,FALSE,NA,"942031464853573634",NA,"<a href=""https://twitter.com/_BobbyCloud_"" rel=""nofollow"">bobbycloud</a>","_BobbyCloud_",107,TRUE,FALSE,NA,NA,1145
"1146","RT @uuuuren: Feral Warwick 11/9/19!!!  ""League of Legends"" #ARAM ",FALSE,0,NA,2017-12-16 13:59:37,FALSE,NA,"942031463008043008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sadoooook11",107,TRUE,FALSE,NA,NA,1146
"1147","I liked a @YouTube video NOVA BUILD DA LEBLANC - League of Legends",FALSE,0,NA,2017-12-16 13:59:00,FALSE,NA,"942031308284420096",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Lucas2789LF",0,FALSE,FALSE,NA,NA,1147
"1148","Download League of Legends......................",FALSE,0,NA,2017-12-16 13:58:53,FALSE,NA,"942031277858975745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JooaoRick",0,FALSE,FALSE,NA,NA,1148
"1149","New of Call of Duty Ghosts on Ebay : League of Legends [NA] S2 Championship Riven-Victorious Mao,Sivir,Morg,Elise ",FALSE,0,NA,2017-12-16 13:55:23,TRUE,NA,"942030397105426433",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ebayCodGhosts",0,FALSE,FALSE,NA,NA,1149
"1150","RT @ASUS_ROG: 3x world champion, #SKTT1 #Faker, has won the Esports Player of the Year award at this year's The Game Awards! --&gt; ",FALSE,0,NA,2017-12-16 13:53:03,FALSE,NA,"942029810087481350",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Olyus6",156,TRUE,FALSE,NA,NA,1150
"1151","RT @ASUS_ROG: 3x world champion, #SKTT1 #Faker, has won the Esports Player of the Year award at this year's The Game Awards! --&gt; ",FALSE,0,NA,2017-12-16 13:52:53,FALSE,NA,"942029768945553408",NA,"<a href=""http://www.populur.tk"" rel=""nofollow"">Populur22</a>","gofragg",156,TRUE,FALSE,NA,NA,1151
"1152","RT @Arktiq_Official: Live right now with some League of Legends, head on over to for some terrible game play but so",FALSE,0,NA,2017-12-16 13:52:51,FALSE,NA,"942029759600619521",NA,"<a href=""http://www.damnlag.com"" rel=""nofollow"">DamnStreamers</a>","DamnStreamers",3,TRUE,FALSE,NA,NA,1152
"1153","RT @ASUS_ROG: 3x world champion, #SKTT1 #Faker, has won the Esports Player of the Year award at this year's The Game Awards! --&gt; ",FALSE,0,NA,2017-12-16 13:52:02,FALSE,NA,"942029555757281283",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jwoytrash",156,TRUE,FALSE,NA,NA,1153
"1154","Live right now with some League of Legends, head on over to for some terrible game play but ",FALSE,1,NA,2017-12-16 13:52:02,TRUE,NA,"942029555023405057",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Arktiq_Official",3,FALSE,FALSE,NA,NA,1154
"1155","Ik vind een @YouTube-video leuk: The $25 Gaming PC vs League of Legends, Minecraft, Overwatch &amp; More!",FALSE,0,NA,2017-12-16 13:50:55,FALSE,NA,"942029271656255489",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ayegekke",0,FALSE,FALSE,NA,NA,1155
"1156","whatevs im just gonna play League of Legends xjdnbc",FALSE,1,NA,2017-12-16 13:50:40,FALSE,NA,"942029209127542784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cosmicjimins",0,FALSE,FALSE,NA,NA,1156
"1157","@fightfortheftr I'm pretty god damn sure Spectrum is already throttling League of Legends. Again. My ping is 100% p ",FALSE,0,"fightfortheftr",2017-12-16 13:50:09,TRUE,NA,"942029079636832256","382376904","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CataclysmG",0,FALSE,FALSE,NA,NA,1157
"1158","RT @jdanisousa: League of Legends live: via @YouTube",FALSE,0,NA,2017-12-16 13:49:12,FALSE,NA,"942028841090011138",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bforex1",3,TRUE,FALSE,NA,NA,1158
